dpc_id,source_serial_no,region,taluk,village,opening_date,closing_date,status,latitude,longitude,source_snapshot,source_authority
TNCSC-KMS2025-26-0998,998,Madurai,Vadipatti,Thanichiyam Va,2025-10-29,2026-05-15,Closed,10.048700,77.997200,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-0999,999,Madurai,Vadipatti,Thathampatti Va,2025-11-04,2026-05-12,Closed,10.062970,77.968900,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1000,1000,Madurai,Vadipatti,Thirumalnatham Va,2026-04-11,2026-05-17,Closed,10.019660,77.989402,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1001,1001,Madurai,Vadipatti,Vadguvadi Va,2026-04-07,2026-05-14,Closed,10.050494,77.995886,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1002,1002,Madurai,Vadipatti,Vavida Maruthur Va,2025-10-30,2026-04-30,Closed,10.048676,78.120768,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1003,1003,Mayiladuthurai,Kuthalam,105 Thirumangalam Dpc,2026-02-18,2026-05-06,Closed,10.982138,79.607830,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1004,1004,Mayiladuthurai,Kuthalam,52 Villiyanallur,2025-09-03,2026-03-25,Closed,11.091094,79.552792,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1005,1005,Mayiladuthurai,Kuthalam,Alangudi,2025-09-02,2026-03-26,Closed,11.108135,79.553778,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1006,1006,Mayiladuthurai,Kuthalam,Ananthanallur,2025-09-03,2026-04-09,Closed,11.020937,79.604594,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1007,1007,Mayiladuthurai,Kuthalam,Arivaloor,2025-09-03,2026-04-18,Closed,11.057886,79.656140,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1008,1008,Mayiladuthurai,Kuthalam,Asikadu,2025-09-03,2026-05-03,Closed,11.058650,79.607780,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1009,1009,Mayiladuthurai,Kuthalam,Ezhumagalur,2025-09-03,2026-04-17,Closed,10.999936,79.625987,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1010,1010,Mayiladuthurai,Kuthalam,Gangadharapuram,2025-09-03,2026-05-04,Closed,10.999293,79.606435,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1011,1011,Mayiladuthurai,Kuthalam,Kaanchivoi,2025-09-03,2026-04-19,Closed,11.010090,79.550908,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1012,1012,Mayiladuthurai,Kuthalam,Kadalangudi 4 Dpc,2025-09-03,2026-05-19,Closed,11.082344,79.580708,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1013,1013,Mayiladuthurai,Kuthalam,Kandhamangalam,2025-09-05,2026-04-18,Closed,11.020901,79.604465,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1014,1014,Mayiladuthurai,Kuthalam,Kappur,2025-09-03,2026-04-07,Closed,11.029497,79.629076,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1015,1015,Mayiladuthurai,Kuthalam,Karuppur,2025-09-02,2026-05-01,Closed,11.319225,79.677820,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1016,1016,Mayiladuthurai,Kuthalam,Kizhaparuthikudi,2025-09-03,2026-05-07,Closed,10.979959,79.564210,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1017,1017,Mayiladuthurai,Kuthalam,Kodimangalam,2025-09-03,2026-04-14,Closed,10.998493,79.539200,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1018,1018,Mayiladuthurai,Kuthalam,Kokkur,2025-09-04,2026-04-15,Closed,11.028603,79.568131,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1019,1019,Mayiladuthurai,Kuthalam,Komal Kizhasethi,2025-09-04,2026-05-03,Closed,11.021196,79.591091,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1020,1020,Mayiladuthurai,Kuthalam,Konerirajapuram-1,2025-09-03,2026-05-07,Closed,11.009433,79.506145,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1021,1021,Mayiladuthurai,Kuthalam,Kozhaiyur,2025-09-03,2026-05-07,Closed,11.031352,79.603037,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1022,1022,Mayiladuthurai,Kuthalam,Kuthalam,2025-09-03,2026-05-15,Closed,11.066310,79.555228,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1023,1023,Mayiladuthurai,Kuthalam,Manganallur,2025-09-03,2026-05-07,Closed,11.027862,79.652099,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1024,1024,Mayiladuthurai,Kuthalam,Mathirimangalam,2025-09-03,2026-04-29,Closed,11.057427,79.534902,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1025,1025,Mayiladuthurai,Kuthalam,Mekkirimangalam,2025-09-03,2026-04-20,Closed,11.045423,79.544322,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1026,1026,Mayiladuthurai,Kuthalam,Melahalangan,2026-02-09,2026-05-07,Closed,10.996568,79.529457,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1027,1027,Mayiladuthurai,Kuthalam,Melaiyur,2025-09-03,2026-05-14,Closed,11.044530,79.575258,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1028,1028,Mayiladuthurai,Kuthalam,Melamanganalur,2025-09-03,2026-05-13,Closed,11.024632,79.640416,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1029,1029,Mayiladuthurai,Kuthalam,Nachinarkudi,2025-09-03,2026-03-31,Closed,11.018457,79.570688,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1030,1030,Mayiladuthurai,Kuthalam,Nagamangalam,2026-02-09,2026-03-16,Closed,11.102298,79.560776,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1031,1031,Mayiladuthurai,Kuthalam,Nakkambadi,2025-09-03,2026-05-12,Closed,11.016780,79.545193,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1032,1032,Mayiladuthurai,Kuthalam,Nallavoor,2025-09-03,2026-04-27,Closed,11.016835,79.545117,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1033,1033,Mayiladuthurai,Kuthalam,Paalaiyur,2025-09-02,2026-04-14,Closed,10.994359,79.563229,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1034,1034,Mayiladuthurai,Kuthalam,Palayakudalur,2025-09-03,2026-04-19,Closed,11.033364,79.555361,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1035,1035,Mayiladuthurai,Kuthalam,Peravoor,2025-09-03,2026-04-25,Closed,11.016823,79.545326,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1036,1036,Mayiladuthurai,Kuthalam,Peruncheri,2025-09-03,2026-05-06,Closed,11.035896,79.663358,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1037,1037,Mayiladuthurai,Kuthalam,Poigai Valaranatham Dpc,2025-09-03,2026-03-21,Closed,10.967999,79.552182,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1038,1038,Mayiladuthurai,Kuthalam,Porumpur,2026-02-02,2026-05-02,Closed,11.090533,79.752035,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1039,1039,Mayiladuthurai,Kuthalam,Sembiyankomal,2025-09-03,2026-04-07,Closed,11.011963,79.601031,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1040,1040,Mayiladuthurai,Kuthalam,Sivanaraharam,2025-09-03,2026-04-04,Closed,10.969794,79.524566,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1041,1041,Mayiladuthurai,Kuthalam,Taththangudi,2025-09-02,2026-04-18,Closed,11.029484,79.653193,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1042,1042,Mayiladuthurai,Kuthalam,Therezhandur,2025-09-03,2026-04-02,Closed,11.021696,79.588964,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1043,1043,Mayiladuthurai,Kuthalam,Thirumananjeri,2026-02-04,2026-04-08,Closed,11.105073,79.566787,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1044,1044,Mayiladuthurai,Kuthalam,Thirunalkondaicheri,2026-02-09,2026-04-08,Closed,11.044842,79.646200,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1045,1045,Mayiladuthurai,Kuthalam,Thiruvaduthurai,2025-09-03,2026-04-24,Closed,11.027914,79.526921,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1046,1046,Mayiladuthurai,Kuthalam,Thiruvalangadu,2025-09-02,2026-05-06,Closed,11.045138,79.529808,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1047,1047,Mayiladuthurai,Kuthalam,Thozhudalangudi,2025-09-03,2026-04-11,Closed,11.062398,79.579823,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1048,1048,Mayiladuthurai,Kuthalam,Vaigal Dpc,2025-09-03,2026-05-14,Closed,10.983567,79.516179,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1049,1049,Mayiladuthurai,Kuthalam,Vanathirajapuram Dpc,2025-09-08,2026-04-23,Closed,11.092283,79.586125,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1050,1050,Mayiladuthurai,Kuthalam,Vazhuvoor,2025-09-03,2026-04-09,Closed,11.044950,79.652801,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1051,1051,Mayiladuthurai,Mayiladuthurai,204 Thirumangalam,2025-09-03,2026-04-18,Closed,11.120724,79.583389,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1052,1052,Mayiladuthurai,Mayiladuthurai,24 Villiyanallur,2025-09-03,2026-04-24,Closed,11.176777,79.630486,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1053,1053,Mayiladuthurai,Mayiladuthurai,26 Sethur,2025-09-03,2026-04-14,Closed,11.183530,79.664913,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1054,1054,Mayiladuthurai,Mayiladuthurai,Aanandhakudi,2025-09-03,2026-04-23,Closed,11.112813,79.608515,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1055,1055,Mayiladuthurai,Mayiladuthurai,Aathukkudi,2025-09-03,2026-04-19,Closed,11.168496,79.690611,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1056,1056,Mayiladuthurai,Mayiladuthurai,Aathur,2026-02-03,2026-04-22,Closed,11.172870,79.577090,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1057,1057,Mayiladuthurai,Mayiladuthurai,Agarakeerangudi,2026-02-17,,Open,11.072775,79.666597,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1058,1058,Mayiladuthurai,Mayiladuthurai,Anathandavapuram,2025-09-03,2026-04-16,Closed,11.138634,79.659682,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1059,1059,Mayiladuthurai,Mayiladuthurai,Arunmozhidevan,2025-09-03,2026-04-14,Closed,11.124926,79.621500,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1060,1060,Mayiladuthurai,Mayiladuthurai,Elanthoppu,2025-09-03,2026-05-02,Closed,11.206025,79.643814,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1061,1061,Mayiladuthurai,Mayiladuthurai,Kaali Dpc,2025-09-03,2026-04-19,Closed,11.136766,79.577680,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1062,1062,Mayiladuthurai,Mayiladuthurai,Kadalangudi 2 Dpc,2025-09-03,2026-04-16,Closed,11.170678,79.558785,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1063,1063,Mayiladuthurai,Mayiladuthurai,Kesingan,2025-09-02,2026-04-09,Closed,11.175984,79.580888,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1064,1064,Mayiladuthurai,Mayiladuthurai,Kizhai,2025-09-03,2026-03-28,Closed,11.189014,79.610524,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1065,1065,Mayiladuthurai,Mayiladuthurai,Kodangudi,2025-09-03,2026-04-01,Closed,11.069316,79.688825,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1066,1066,Mayiladuthurai,Mayiladuthurai,Korkai,2025-09-03,2026-05-02,Closed,11.147085,79.608953,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1067,1067,Mayiladuthurai,Mayiladuthurai,Kuruchi,2025-09-03,2026-04-27,Closed,11.231613,79.627841,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1068,1068,Mayiladuthurai,Mayiladuthurai,Maharajapuram,2025-09-03,2026-04-28,Closed,11.118888,79.613203,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1069,1069,Mayiladuthurai,Mayiladuthurai,Malliyam,2025-09-02,2026-03-17,Closed,11.083310,79.597361,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1070,1070,Mayiladuthurai,Mayiladuthurai,Manakudi,2025-09-03,2026-05-06,Closed,11.110958,79.687461,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1071,1071,Mayiladuthurai,Mayiladuthurai,Manalmedu,2025-09-03,2026-04-26,Closed,11.190298,79.589618,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1072,1072,Mayiladuthurai,Mayiladuthurai,Mannampandal,2025-09-03,2026-04-15,Closed,11.099642,79.696623,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1073,1073,Mayiladuthurai,Mayiladuthurai,Maraiyur,2025-09-09,2026-05-10,Closed,11.179963,79.783038,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1074,1074,Mayiladuthurai,Mayiladuthurai,Melanallur,2025-09-10,2026-04-21,Closed,11.180118,79.648451,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1075,1075,Mayiladuthurai,Mayiladuthurai,Moovalur,2025-09-05,2026-03-23,Closed,11.090185,79.609639,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1076,1076,Mayiladuthurai,Mayiladuthurai,Mozhaiyur,2026-02-09,2026-04-27,Closed,11.141513,79.683155,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1077,1077,Mayiladuthurai,Mayiladuthurai,Mudikondanallur,2025-09-03,2026-04-10,Closed,11.200781,79.566811,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1078,1078,Mayiladuthurai,Mayiladuthurai,Murugamangalam,2025-09-03,2026-04-07,Closed,11.115459,79.564199,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1079,1079,Mayiladuthurai,Mayiladuthurai,Nallathukudi,2025-09-03,2026-04-18,Closed,11.084958,79.665087,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1080,1080,Mayiladuthurai,Mayiladuthurai,Namachivayapuram,2025-09-02,2026-04-25,Closed,11.152308,79.573111,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1081,1081,Mayiladuthurai,Mayiladuthurai,Nidur,2025-09-03,2026-05-06,Closed,11.139678,79.642950,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1082,1082,Mayiladuthurai,Mayiladuthurai,Paandur,2025-09-04,2026-04-09,Closed,11.134213,79.609950,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1083,1083,Mayiladuthurai,Mayiladuthurai,Pattamangalam,2025-09-05,2026-04-07,Closed,11.083253,79.656167,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1084,1084,Mayiladuthurai,Mayiladuthurai,Seruthiyur,2025-09-03,2026-04-07,Closed,11.089275,79.678560,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1085,1085,Mayiladuthurai,Mayiladuthurai,Sithamalli,2025-09-03,2026-04-11,Closed,11.244168,79.617304,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1086,1086,Mayiladuthurai,Mayiladuthurai,Thazhanchery,2025-09-02,2026-04-20,Closed,11.161763,79.607663,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1087,1087,Mayiladuthurai,Mayiladuthurai,Thiruchitrambalam,2025-09-02,2026-04-11,Closed,11.165041,79.550371,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1088,1088,Mayiladuthurai,Mayiladuthurai,Thiruindalur,2025-09-03,2026-04-18,Closed,11.116288,79.652769,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1089,1089,Mayiladuthurai,Mayiladuthurai,Thiruvalaputhur,2025-09-04,2026-03-27,Closed,11.207845,79.616718,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1090,1090,Mayiladuthurai,Mayiladuthurai,Uluthukuppai,2026-02-13,2026-05-07,Closed,11.126897,79.685863,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1091,1091,Mayiladuthurai,Mayiladuthurai,Varathampattu,2025-09-03,2026-04-21,Closed,11.194155,79.621285,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1092,1092,Mayiladuthurai,Sirkazhi,81 Keezhaiyur,2025-09-03,2026-04-20,Closed,11.146393,79.845895,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1093,1093,Mayiladuthurai,Sirkazhi,Aachalpuram,2026-02-04,2026-04-08,Closed,11.359492,79.368403,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1094,1094,Mayiladuthurai,Sirkazhi,Aalangadu,2025-09-03,2026-05-08,Closed,11.273600,79.788395,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1095,1095,Mayiladuthurai,Sirkazhi,Aalaveli,2025-09-02,2026-06-09,Closed,11.146518,79.713575,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1096,1096,Mayiladuthurai,Sirkazhi,Agani,2025-09-03,2026-04-20,Closed,11.247943,79.707529,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1097,1097,Mayiladuthurai,Sirkazhi,Alakudy,2026-02-06,2026-04-19,Closed,11.359519,79.768332,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1098,1098,Mayiladuthurai,Sirkazhi,Arasur,2025-09-03,2026-04-20,Closed,12.284502,79.867165,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1099,1099,Mayiladuthurai,Sirkazhi,Edagudivadapathi - 1,2026-02-06,2026-04-19,Closed,11.192429,79.732079,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1100,1100,Mayiladuthurai,Sirkazhi,Edamanal,2026-02-02,2026-04-17,Closed,11.255451,79.803115,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1101,1101,Mayiladuthurai,Sirkazhi,Erukkur,2026-02-11,2026-05-01,Closed,11.276823,79.713661,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1102,1102,Mayiladuthurai,Sirkazhi,Erumal Dpc,2025-09-03,2026-04-19,Closed,11.153476,79.737720,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1103,1103,Mayiladuthurai,Sirkazhi,Kadavasal,2025-09-03,2026-04-17,Closed,11.255700,79.767575,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1104,1104,Mayiladuthurai,Sirkazhi,Karaimedu,2026-02-02,2026-04-13,Closed,11.757281,79.771002,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1105,1105,Mayiladuthurai,Sirkazhi,Karkoil,2026-01-30,2026-04-20,Closed,11.199957,79.697223,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1106,1106,Mayiladuthurai,Sirkazhi,Kathiramangalam,2025-09-03,2026-04-06,Closed,11.180216,79.709436,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1107,1107,Mayiladuthurai,Sirkazhi,Kollidam,2026-02-04,2026-04-02,Closed,11.322676,79.731841,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1108,1108,Mayiladuthurai,Sirkazhi,Kondal,2025-09-02,2026-04-17,Closed,11.237509,79.677141,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1109,1109,Mayiladuthurai,Sirkazhi,Kondathur -1,2025-09-03,2026-04-19,Closed,11.182999,79.712117,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1110,1110,Mayiladuthurai,Sirkazhi,Kothandapuram,2026-02-04,2026-04-25,Closed,11.348847,79.776600,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1111,1111,Mayiladuthurai,Sirkazhi,Kunnam,2025-09-02,2026-04-27,Closed,11.272461,79.663333,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1112,1112,Mayiladuthurai,Sirkazhi,Maadhanam,2025-09-03,2026-04-11,Closed,11.297823,79.777310,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1113,1113,Mayiladuthurai,Sirkazhi,Mangaimadam,2026-02-02,2026-04-11,Closed,11.190590,79.802386,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1114,1114,Mayiladuthurai,Sirkazhi,Marudhangudi,2025-09-03,2026-04-25,Closed,11.222400,79.694170,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1115,1115,Mayiladuthurai,Sirkazhi,Maruvathur,2026-02-03,2026-04-27,Closed,11.199231,79.715401,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1116,1116,Mayiladuthurai,Sirkazhi,Mathiravelur,2025-09-03,2026-04-21,Closed,11.297808,79.668836,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1117,1117,Mayiladuthurai,Sirkazhi,Nallur,2026-02-02,2026-04-17,Closed,12.860376,79.733154,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1118,1118,Mayiladuthurai,Sirkazhi,Nangur,2025-09-03,2026-04-20,Closed,11.180187,79.783353,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1119,1119,Mayiladuthurai,Sirkazhi,Natham,2025-09-03,2026-04-04,Closed,11.797382,79.480056,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1120,1120,Mayiladuthurai,Sirkazhi,Neppathur,2026-02-04,2026-04-20,Closed,11.212570,79.798870,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
